PokemonName,MoveName
Hawlucha,Swords Dance
Hawlucha,Rock Slide
Hawlucha,X-Scissor
Hawlucha,Poison Jab
Hawlucha,Grass Knot
Hawlucha,Swagger
Hawlucha,Sleep Talk
Hawlucha,U-Turn
Hawlucha,Substitute
Hawlucha,Rock Smash
Hawlucha,Power-Up Punch
Hawlucha,Confide
Dedenne,Cut
Dedenne,Toxic
Dedenne,Hidden Power
Dedenne,Sunny Day
Dedenne,Protect
Dedenne,Rain Dance
Dedenne,Frustration
Dedenne,Thunderbolt
Dedenne,Thunder
Dedenne,Return
Dedenne,Dig
Dedenne,Double Team
Dedenne,Aerial Ace
Dedenne,Facade
Dedenne,Rest
Dedenne,Attract
Dedenne,Thief
Dedenne,Round
Dedenne,Fling
Dedenne,Charge Beam
Dedenne,Retaliate
Dedenne,Giga Impact
Dedenne,Flash
Dedenne,Volt Switch
Dedenne,Thunder Wave
Dedenne,Grass Knot
Dedenne,Swagger
Dedenne,Sleep Talk
Dedenne,U-Turn
Dedenne,Substitute
Dedenne,Wild Charge
Dedenne,Confide
Carbink,Calm Mind
Carbink,Toxic
Carbink,Hail
Carbink,Hidden Power
Carbink,Sunny Day
Carbink,Light Screen
Carbink,Protect
Carbink,Safeguard
Carbink,Frustration
Carbink,Smack Down
Carbink,Return
Carbink,Psychic
Carbink,Double Team
Carbink,Reflect
Carbink,Sandstorm
Carbink,Rock Tomb
Carbink,Facade
Carbink,Rest
Carbink,Round
Carbink,Explosion
Carbink,Rock Polish
Carbink,Flash
Carbink,Stone Edge
Carbink,Gyro Ball
Carbink,Psych Up
Carbink,Rock Slide
Carbink,Swagger
Carbink,Sleep Talk
Carbink,Substitute
Carbink,Trick Room
Carbink,Nature Power
Carbink,Dazzling Gleam
Carbink,Confide
Goomy,Toxic
Goomy,Hidden Power
Goomy,Sunny Day
Goomy,Protect
Goomy,Rain Dance
Goomy,Frustration
Goomy,Thunderbolt
Goomy,Return
Goomy,Double Team
Goomy,Sludge Wave
Goomy,Sludge Bomb
Goomy,Facade
Goomy,Rest
Goomy,Attract
Goomy,Round
Goomy,Rock Slide
Goomy,Infestation
Goomy,Swagger
Goomy,Sleep Talk
Goomy,Substitute
Goomy,Confide
Sliggoo,Toxic
Sliggoo,Hidden Power
Sliggoo,Sunny Day
Sliggoo,Protect
Sliggoo,Rain Dance
Sliggoo,Frustration
Sliggoo,Thunderbolt
Sliggoo,Return
Sliggoo,Double Team
Sliggoo,Sludge Wave
Sliggoo,Sludge Bomb
Sliggoo,Facade
Sliggoo,Rest
Sliggoo,Attract
Sliggoo,Round
Sliggoo,Rock Slide
Sliggoo,Infestation
Sliggoo,Swagger
Sliggoo,Sleep Talk
Sliggoo,Substitute
Sliggoo,Confide
Goodra,Strength
Goodra,Toxic
Goodra,Hail
Goodra,Hidden Power
Goodra,Sunny Day
Goodra,Ice Beam
Goodra,Blizzard
Goodra,Hyper Beam
Goodra,Protect
Goodra,Rain Dance
Goodra,Frustration
Goodra,Thunderbolt
Goodra,Thunder
Goodra,Earthquake
Goodra,Return
Goodra,Double Team
Goodra,Sludge Wave
Goodra,Flamethrower
Goodra,Sludge Bomb
Goodra,Fire Blast
Goodra,Facade
Goodra,Rest
Goodra,Attract
Goodra,Round
Goodra,Focus Blast
Goodra,Incinerate
Goodra,Giga Impact
Goodra,Bulldoze
Goodra,Rock Slide
Goodra,Dragon Tail
Goodra,Infestation
Goodra,Swagger
Goodra,Sleep Talk
Goodra,Substitute
Goodra,Rock Smash
Goodra,Confide
Klefki,Cut
Klefki,Psyshock
Klefki,Calm Mind
Klefki,Toxic
Klefki,Hidden Power
Klefki,Sunny Day
Klefki,Hyper Beam
Klefki,Light Screen
Klefki,Protect
Klefki,Rain Dance
Klefki,Safeguard
Klefki,Frustration
Klefki,Return
Klefki,Psychic
Klefki,Double Team
Klefki,Reflect
Klefki,Torment
Klefki,Facade
Klefki,Rest
Klefki,Attract
Klefki,Thief
Klefki,Round
Klefki,Giga Impact
Klefki,Thunder Wave
Klefki,Psych Up
Klefki,Swagger
Klefki,Sleep Talk
Klefki,Substitute
Klefki,Flash Cannon
Klefki,Dazzling Gleam
Klefki,Confide
Phantump,Cut
Phantump,Strength
Phantump,Toxic
Phantump,Hidden Power
Phantump,Sunny Day
Phantump,Protect
Phantump,Safeguard
Phantump,Frustration
Phantump,Solar Beam
Phantump,Return
Phantump,Dig
Phantump,Psychic
Phantump,Shadow Ball
Phantump,Double Team
Phantump,Reflect
Phantump,Facade
Phantump,Rest
Phantump,Attract
Phantump,Thief
Phantump,Round
Phantump,Energy Ball
Phantump,Will-O-Wisp
Phantump,Shadow Claw
Phantump,Bulldoze
Phantump,Rock Slide
Phantump,Poison Jab
Phantump,Dream Eater
Phantump,Grass Knot
Phantump,Swagger
Phantump,Sleep Talk
Phantump,Substitute
Phantump,Trick Room
Phantump,Rock Smash
Phantump,Nature Power
Phantump,Dark Pulse
Phantump,Confide
Trevenant,Cut
Trevenant,Strength
Trevenant,Toxic
Trevenant,Hidden Power
Trevenant,Sunny Day
Trevenant,Hyper Beam
Trevenant,Protect
Trevenant,Safeguard
Trevenant,Frustration
Trevenant,Solar Beam
Trevenant,Return
Trevenant,Dig
Trevenant,Psychic
Trevenant,Shadow Ball
Trevenant,Double Team
Trevenant,Reflect
Trevenant,Facade
Trevenant,Rest
Trevenant,Attract
Trevenant,Thief
Trevenant,Round
Trevenant,Energy Ball
Trevenant,Will-O-Wisp
Trevenant,Shadow Claw
Trevenant,Giga Impact
Trevenant,Bulldoze
Trevenant,Rock Slide
Trevenant,Poison Jab
Trevenant,Dream Eater
Trevenant,Grass Knot
Trevenant,Swagger
Trevenant,Sleep Talk
Trevenant,Substitute
Trevenant,Trick Room
Trevenant,Rock Smash
Trevenant,Nature Power
Trevenant,Dark Pulse
Trevenant,Confide
Pumpkaboo,Toxic
Pumpkaboo,Hidden Power
Pumpkaboo,Sunny Day
Pumpkaboo,Light Screen
Pumpkaboo,Protect
Pumpkaboo,Safeguard
Pumpkaboo,Frustration
Pumpkaboo,Solar Beam
Pumpkaboo,Return
Pumpkaboo,Psychic
Pumpkaboo,Shadow Ball
Pumpkaboo,Double Team
Pumpkaboo,Flamethrower
Pumpkaboo,Sludge Bomb
Pumpkaboo,Fire Blast
Pumpkaboo,Facade
Pumpkaboo,Flame Charge
Pumpkaboo,Rest
Pumpkaboo,Attract
Pumpkaboo,Thief
Pumpkaboo,Round
Pumpkaboo,Energy Ball
Pumpkaboo,Charge Beam
Pumpkaboo,Incinerate
Pumpkaboo,Will-O-Wisp
Pumpkaboo,Explosion
Pumpkaboo,Flash
Pumpkaboo,Gyro Ball
Pumpkaboo,Rock Slide
Pumpkaboo,Dream Eater
Pumpkaboo,Grass Knot
Pumpkaboo,Swagger
Pumpkaboo,Sleep Talk
Pumpkaboo,Substitute
Pumpkaboo,Trick Room
Pumpkaboo,Rock Smash
Pumpkaboo,Nature Power
Pumpkaboo,Dark Pulse
Pumpkaboo,Confide
Gourgeist,Toxic
Gourgeist,Hidden Power
Gourgeist,Sunny Day
Gourgeist,Hyper Beam
Gourgeist,Light Screen
Gourgeist,Protect
Gourgeist,Safeguard
Gourgeist,Frustration
Gourgeist,Solar Beam
Gourgeist,Return
Gourgeist,Psychic
Gourgeist,Shadow Ball
Gourgeist,Double Team
Gourgeist,Flamethrower
Gourgeist,Sludge Bomb
Gourgeist,Fire Blast
Gourgeist,Facade
Gourgeist,Flame Charge
Gourgeist,Rest
Gourgeist,Attract
Gourgeist,Thief
Gourgeist,Round
Gourgeist,Energy Ball
Gourgeist,Charge Beam
Gourgeist,Incinerate
Gourgeist,Will-O-Wisp
Gourgeist,Explosion
Gourgeist,Giga Impact
Gourgeist,Flash
Gourgeist,Gyro Ball
Gourgeist,Rock Slide
Gourgeist,Dream Eater
Gourgeist,Grass Knot
Gourgeist,Swagger
Gourgeist,Sleep Talk
Gourgeist,Substitute
Gourgeist,Trick Room
Gourgeist,Rock Smash
Gourgeist,Nature Power
Gourgeist,Dark Pulse
Gourgeist,Confide
Bergmite,Surf
Bergmite,Strength
Bergmite,Toxic
Bergmite,Hail
Bergmite,Hidden Power
Bergmite,Ice Beam
Bergmite,Blizzard
Bergmite,Protect
Bergmite,Rain Dance
Bergmite,Safeguard
Bergmite,Frustration
Bergmite,Return
Bergmite,Double Team
Bergmite,Rock Tomb
Bergmite,Facade
Bergmite,Rest
Bergmite,Attract
Bergmite,Round
Bergmite,Rock Polish
Bergmite,Flash
Bergmite,Stone Edge
Bergmite,Gyro Ball
Bergmite,Frost Breath
Bergmite,Rock Slide
Bergmite,Swagger
Bergmite,Sleep Talk
Bergmite,Substitute
Bergmite,Flash Cannon
Bergmite,Rock Smash
Bergmite,Confide
Avalugg,Surf
Avalugg,Strength
Avalugg,Toxic
Avalugg,Hail
Avalugg,Hidden Power
Avalugg,Ice Beam
Avalugg,Blizzard
Avalugg,Hyper Beam
Avalugg,Protect
Avalugg,Rain Dance
Avalugg,Safeguard
Avalugg,Frustration
Avalugg,Earthquake
Avalugg,Return
Avalugg,Double Team
Avalugg,Rock Tomb
Avalugg,Facade
Avalugg,Rest
Avalugg,Attract
Avalugg,Round
Avalugg,Giga Impact
Avalugg,Rock Polish
Avalugg,Flash
Avalugg,Stone Edge
Avalugg,Gyro Ball
Avalugg,Bulldoze
Avalugg,Frost Breath
Avalugg,Rock Slide
Avalugg,Swagger
Avalugg,Sleep Talk
Avalugg,Substitute
Avalugg,Flash Cannon
Avalugg,Rock Smash
Avalugg,Confide
Noibat,Cut
Noibat,Fly
Noibat,Toxic
Noibat,Hidden Power
Noibat,Sunny Day
Noibat,Taunt
Noibat,Protect
Noibat,Roost
Noibat,Frustration
Noibat,Solar Beam
Noibat,Return
Noibat,Psychic
Noibat,Shadow Ball
Noibat,Brick Break
Noibat,Double Team
Noibat,Aerial Ace
Noibat,Torment
Noibat,Facade
Noibat,Rest
Noibat,Attract
Noibat,Thief
Noibat,Round
Noibat,Echoed Voice
Noibat,Steel Wing
Noibat,Acrobatics
Noibat,Shadow Claw
Noibat,X-Scissor
Noibat,Dream Eater
Noibat,Swagger
Noibat,Sleep Talk
Noibat,U-Turn
Noibat,Substitute
Noibat,Wild Charge
Noibat,Dark Pulse
Noibat,Confide
Noivern,Cut
Noivern,Fly
Noivern,Hone Claws
Noivern,Dragon Claw
Noivern,Toxic
Noivern,Hidden Power
Noivern,Sunny Day
Noivern,Taunt
Noivern,Hyper Beam
Noivern,Protect
Noivern,Roost
Noivern,Frustration
Noivern,Solar Beam
Noivern,Return
Noivern,Psychic
Noivern,Shadow Ball
Noivern,Brick Break
Noivern,Double Team
Noivern,Flamethrower
Noivern,Aerial Ace
Noivern,Torment
Noivern,Facade
Noivern,Rest
Noivern,Attract
Noivern,Thief
Noivern,Round
Noivern,Echoed Voice
Noivern,Steel Wing
Noivern,Focus Blast
Noivern,Acrobatics
Noivern,Shadow Claw
Noivern,X-Scissor
Noivern,Dream Eater
Noivern,Swagger
Noivern,Sleep Talk
Noivern,U-Turn
Noivern,Substitute
Noivern,Wild Charge
Noivern,Dark Pulse
Noivern,Confide
Xerneas,Cut
Xerneas,Psyshock
Xerneas,Calm Mind
Xerneas,Roar
Xerneas,Toxic
Xerneas,Hail
Xerneas,Hidden Power
Xerneas,Sunny Day
Xerneas,Hyper Beam
Xerneas,Light Screen
Xerneas,Protect
Xerneas,Rain Dance
Xerneas,Frustration
Xerneas,Thunderbolt
Xerneas,Thunder
Xerneas,Return
Xerneas,Psychic
Xerneas,Double Team
Xerneas,Reflect
Xerneas,Facade
Xerneas,Rest
Xerneas,Round
Xerneas,Echoed Voice
Xerneas,Focus Blast
Xerneas,Giga Impact
Xerneas,Flash
Xerneas,Thunder Wave
Xerneas,Psych Up
Xerneas,Rock Slide
Xerneas,Grass Knot
Xerneas,Swagger
Xerneas,Sleep Talk
Xerneas,Substitute
Xerneas,Flash Cannon
Xerneas,Nature Power
Xerneas,Dazzling Gleam
Xerneas,Confide
Yveltal,Cut
Yveltal,Fly
Yveltal,Hone Claws
Yveltal,Dragon Claw
Yveltal,Toxic
Yveltal,Hidden Power
Yveltal,Sunny Day
Yveltal,Taunt
Yveltal,Hyper Beam
Yveltal,Protect
Yveltal,Rain Dance
Yveltal,Roost
Yveltal,Frustration
Yveltal,Return
Yveltal,Psychic
Yveltal,Shadow Ball
Yveltal,Double Team
Yveltal,Aerial Ace
Yveltal,Torment
Yveltal,Facade
Yveltal,Rest
Yveltal,Thief
Yveltal,Round
Yveltal,Steel Wing
Yveltal,Sky Drop
Yveltal,Acrobatics
Yveltal,Embargo
Yveltal,Shadow Claw
Yveltal,Giga Impact
Yveltal,Rock Slide
Yveltal,Dream Eater
Yveltal,Swagger
Yveltal,Sleep Talk
Yveltal,U-Turn
Yveltal,Substitute
Yveltal,Snarl
Yveltal,Dark Pulse
Yveltal,Confide
Zygarde,Strength
Zygarde,Toxic
Zygarde,Hidden Power
Zygarde,Sunny Day
Zygarde,Hyper Beam
Zygarde,Protect
Zygarde,Safeguard
Zygarde,Frustration
Zygarde,Earthquake
Zygarde,Return
Zygarde,Dig
Zygarde,Brick Break
Zygarde,Double Team
Zygarde,Sludge Wave
Zygarde,Sandstorm
Zygarde,Facade
Zygarde,Rest
Zygarde,Round
Zygarde,Focus Blast
Zygarde,Giga Impact
Zygarde,Stone Edge
Zygarde,Bulldoze
Zygarde,Rock Slide
Zygarde,Dragon Tail
Zygarde,Grass Knot
Zygarde,Swagger
Zygarde,Sleep Talk
Zygarde,Substitute
Zygarde,Rock Smash
Zygarde,Confide
Mewtwo,Strength
Mewtwo,Psyshock
Mewtwo,Calm Mind
Mewtwo,Toxic
Mewtwo,Hail
Mewtwo,Bulk Up
Mewtwo,Hidden Power
Mewtwo,Sunny Day
Mewtwo,Taunt
Mewtwo,Ice Beam
Mewtwo,Blizzard
Mewtwo,Hyper Beam
Mewtwo,Light Screen
Mewtwo,Protect
Mewtwo,Rain Dance
Mewtwo,Safeguard
Mewtwo,Frustration
Mewtwo,Solar Beam
Mewtwo,Thunderbolt
Mewtwo,Thunder
Mewtwo,Earthquake
Mewtwo,Return
Mewtwo,Psychic
Mewtwo,Shadow Ball
Mewtwo,Brick Break
Mewtwo,Double Team
Mewtwo,Reflect
Mewtwo,Flamethrower
Mewtwo,Sandstorm
Mewtwo,Fire Blast
Mewtwo,Rock Tomb
Mewtwo,Aerial Ace
Mewtwo,Torment
Mewtwo,Facade
Mewtwo,Rest
Mewtwo,Low Sweep
Mewtwo,Round
Mewtwo,Focus Blast
Mewtwo,Energy Ball
Mewtwo,Fling
Mewtwo,Charge Beam
Mewtwo,Incinerate
Mewtwo,Will-O-Wisp
Mewtwo,Embargo
Mewtwo,Giga Impact
Mewtwo,Flash
Mewtwo,Stone Edge
Mewtwo,Thunder Wave
Mewtwo,Psych Up
Mewtwo,Bulldoze
Mewtwo,Rock Slide
Mewtwo,Poison Jab
Mewtwo,Dream Eater
Mewtwo,Grass Knot
Mewtwo,Swagger
Mewtwo,Sleep Talk
Mewtwo,Substitute
Mewtwo,Trick Room
Mewtwo,Rock Smash
Mewtwo,Power-Up Punch
Mewtwo,Confide
Genesect,Fly
Genesect,Hone Claws
Genesect,Toxic
Genesect,Hidden Power
Genesect,Ice Beam
Genesect,Blizzard
Genesect,Hyper Beam
Genesect,Light Screen
Genesect,Protect
Genesect,Frustration
Genesect,Solar Beam
Genesect,Thunderbolt
Genesect,Thunder
Genesect,Return
Genesect,Psychic
Genesect,Double Team
Genesect,Reflect
Genesect,Flamethrower
Genesect,Aerial Ace
Genesect,Facade
Genesect,Flame Charge
Genesect,Rest
Genesect,Round
Genesect,Energy Ball
Genesect,Charge Beam
Genesect,Explosion
Genesect,Shadow Claw
Genesect,Giga Impact
Genesect,Rock Polish
Genesect,Flash
Genesect,Thunder Wave
Genesect,Struggle Bug
Genesect,X-Scissor
Genesect,Infestation
Genesect,Swagger
Genesect,Sleep Talk
Genesect,U-Turn
Genesect,Substitute
Genesect,Flash Cannon
Genesect,Dark Pulse
Heatran,Strength
Heatran,Roar
Heatran,Toxic
Heatran,Hidden Power
Heatran,Sunny Day
Heatran,Taunt
Heatran,Hyper Beam
Heatran,Protect
Heatran,Frustration
Heatran,Solar Beam
Heatran,Earthquake
Heatran,Return
Heatran,Dig
Heatran,Double Team
Heatran,Flamethrower
Heatran,Fire Blast
Heatran,Rock Tomb
Heatran,Torment
Heatran,Facade
Heatran,Flame Charge
Heatran,Rest
Heatran,Attract
Heatran,Round
Heatran,Overheat
Heatran,Incinerate
Heatran,Will-O-Wisp
Heatran,Explosion
Heatran,Payback
Heatran,Giga Impact
Heatran,Stone Edge
Heatran,Bulldoze
Heatran,Rock Slide
Heatran,Swagger
Heatran,Sleep Talk
Heatran,Substitute
Heatran,Flash Cannon
Heatran,Rock Smash
Heatran,Nature Power
Heatran,Dark Pulse
Articuno,Fly
Articuno,Roar
Articuno,Toxic
Articuno,Hail
Articuno,Hidden Power
Articuno,Sunny Day
Articuno,Ice Beam
Articuno,Blizzard
Articuno,Hyper Beam
Articuno,Protect
Articuno,Rain Dance
Articuno,Roost
Articuno,Frustration
Articuno,Return
Articuno,Double Team
Articuno,Reflect
Articuno,Sandstorm
Articuno,Aerial Ace
Articuno,Facade
Articuno,Rest
Articuno,Round
Articuno,Steel Wing
Articuno,Sky Drop
Articuno,Giga Impact
Articuno,Frost Breath
Articuno,Swagger
Articuno,Sleep Talk
Articuno,U-Turn
Articuno,Substitute
Articuno,Rock Smash
Zapdos,Fly
Zapdos,Roar
Zapdos,Toxic
Zapdos,Hidden Power
Zapdos,Sunny Day
Zapdos,Hyper Beam
Zapdos,Light Screen
Zapdos,Protect
Zapdos,Rain Dance
Zapdos,Roost
Zapdos,Frustration
Zapdos,Thunderbolt
Zapdos,Thunder
Zapdos,Return
Zapdos,Double Team
Zapdos,Sandstorm
Zapdos,Aerial Ace
Zapdos,Facade
Zapdos,Rest
Zapdos,Round
Zapdos,Steel Wing
Zapdos,Charge Beam
Zapdos,Sky Drop
Zapdos,Giga Impact
Zapdos,Flash
Zapdos,Volt Switch
Zapdos,Thunder Wave
Zapdos,Swagger
Zapdos,Sleep Talk
Zapdos,U-Turn
Zapdos,Substitute
Zapdos,Wild Charge
Zapdos,Rock Smash
Moltres,Fly
Moltres,Roar
Moltres,Toxic
Moltres,Hidden Power
Moltres,Sunny Day
Moltres,Hyper Beam
Moltres,Protect
Moltres,Rain Dance
Moltres,Roost
Moltres,Safeguard
Moltres,Frustration
Moltres,Solar Beam
Moltres,Return
Moltres,Double Team
Moltres,Flamethrower
Moltres,Sandstorm
Moltres,Fire Blast
Moltres,Aerial Ace
Moltres,Facade
Moltres,Flame Charge
Moltres,Rest
Moltres,Round
Moltres,Overheat
Moltres,Steel Wing
Moltres,Sky Drop
Moltres,Incinerate
Moltres,Will-O-Wisp
Moltres,Giga Impact
Moltres,Swagger
Moltres,Sleep Talk
Moltres,U-Turn
Moltres,Substitute
Moltres,Rock Smash
Raikou,Cut
Raikou,Strength
Raikou,Calm Mind
Raikou,Roar
Raikou,Toxic
Raikou,Hidden Power
Raikou,Sunny Day
Raikou,Hyper Beam
Raikou,Light Screen
Raikou,Protect
Raikou,Rain Dance
Raikou,Frustration
Raikou,Thunderbolt
Raikou,Thunder
Raikou,Return
Raikou,Dig
Raikou,Shadow Ball
Raikou,Double Team
Raikou,Reflect
Raikou,Sandstorm
Raikou,Facade
Raikou,Rest
Raikou,Round
Raikou,Charge Beam
Raikou,Quash
Raikou,Giga Impact
Raikou,Flash
Raikou,Volt Switch
Raikou,Thunder Wave
Raikou,Psych Up
Raikou,Bulldoze
Raikou,Swagger
Raikou,Sleep Talk
Raikou,Substitute
Raikou,Wild Charge
Raikou,Rock Smash
Raikou,Snarl
Entei,Cut
Entei,Strength
Entei,Calm Mind
Entei,Roar
Entei,Toxic
Entei,Hidden Power
Entei,Sunny Day
Entei,Hyper Beam
Entei,Protect
Entei,Rain Dance
Entei,Frustration
Entei,Solar Beam
Entei,Return
Entei,Dig
Entei,Shadow Ball
Entei,Double Team
Entei,Reflect
Entei,Flamethrower
Entei,Sandstorm
Entei,Fire Blast
Entei,Facade
Entei,Flame Charge
Entei,Rest
Entei,Round
Entei,Overheat
Entei,Incinerate
Entei,Quash
Entei,Will-O-Wisp
Entei,Giga Impact
Entei,Flash
Entei,Stone Edge
Entei,Psych Up
Entei,Bulldoze
Entei,Swagger
Entei,Sleep Talk
Entei,Substitute
Entei,Rock Smash
Entei,Snarl
Suicune,Cut
Suicune,Surf
Suicune,Waterfall
Suicune,Dive
Suicune,Calm Mind
Suicune,Roar
Suicune,Toxic
Suicune,Hail
Suicune,Hidden Power
Suicune,Sunny Day
Suicune,Ice Beam
Suicune,Blizzard
Suicune,Hyper Beam
Suicune,Protect
Suicune,Rain Dance
Suicune,Frustration
Suicune,Return
Suicune,Dig
Suicune,Shadow Ball
Suicune,Double Team
Suicune,Reflect
Suicune,Sandstorm
Suicune,Facade
Suicune,Rest
Suicune,Round
Suicune,Scald
Suicune,Quash
Suicune,Giga Impact
Suicune,Psych Up
Suicune,Bulldoze
Suicune,Swagger
Suicune,Sleep Talk
Suicune,Substitute
Suicune,Rock Smash
Suicune,Snarl
Regirock,Strength
Regirock,Toxic
Regirock,Hidden Power
Regirock,Sunny Day
Regirock,Hyper Beam
Regirock,Protect
Regirock,Safeguard
Regirock,Frustration
Regirock,Smack Down
Regirock,Thunderbolt
Regirock,Thunder
Regirock,Earthquake
Regirock,Return
Regirock,Dig
Regirock,Brick Break
Regirock,Double Team
Regirock,Sandstorm
Regirock,Rock Tomb
Regirock,Facade
Regirock,Rest
Regirock,Round
Regirock,Focus Blast
Regirock,Fling
Regirock,Charge Beam
Regirock,Explosion
Regirock,Giga Impact
Regirock,Rock Polish
Regirock,Stone Edge
Regirock,Thunder Wave
Regirock,Psych Up
Regirock,Bulldoze
Regirock,Rock Slide
Regirock,Swagger
Regirock,Sleep Talk
Regirock,Substitute
Regirock,Rock Smash
Regirock,Power-Up Punch
Regirock,Confide
Regice,Strength
Regice,Toxic
Regice,Hail
Regice,Hidden Power
Regice,Ice Beam
Regice,Blizzard
Regice,Hyper Beam
Regice,Protect
Regice,Rain Dance
Regice,Safeguard
Regice,Frustration
Regice,Thunderbolt
Regice,Thunder
Regice,Earthquake
Regice,Return
Regice,Brick Break
Regice,Double Team
Regice,Rock Tomb
Regice,Facade
Regice,Rest
Regice,Round
Regice,Focus Blast
Regice,Fling
Regice,Charge Beam
Regice,Explosion
Regice,Giga Impact
Regice,Rock Polish
Regice,Thunder Wave
Regice,Psych Up
Regice,Bulldoze
Regice,Frost Breath
Regice,Rock Slide
Regice,Swagger
Regice,Sleep Talk
Regice,Substitute
Regice,Flash Cannon
Regice,Rock Smash
Regice,Power-Up Punch
Regice,Confide
Registeel,Strength
Registeel,Hone Claws
Registeel,Toxic
Registeel,Hidden Power
Registeel,Sunny Day
Registeel,Hyper Beam
Registeel,Protect
Registeel,Rain Dance
Registeel,Safeguard
Registeel,Frustration
Registeel,Thunderbolt
Registeel,Thunder
Registeel,Earthquake
Registeel,Return
Registeel,Brick Break
Registeel,Double Team
Registeel,Sandstorm
Registeel,Rock Tomb
Registeel,Aerial Ace
Registeel,Facade
Registeel,Rest
Registeel,Round
Registeel,Focus Blast
Registeel,Fling
Registeel,Charge Beam
Registeel,Explosion
Registeel,Shadow Claw
Registeel,Giga Impact
Registeel,Rock Polish
Registeel,Thunder Wave
Registeel,Psych Up
Registeel,Bulldoze
Registeel,Rock Slide
Registeel,Swagger
Registeel,Sleep Talk
Registeel,Substitute
Registeel,Flash Cannon
Registeel,Rock Smash
Registeel,Power-Up Punch
Registeel,Confide
Regigigas,Strength
Regigigas,Toxic
Regigigas,Hidden Power
Regigigas,Sunny Day
Regigigas,Hyper Beam
Regigigas,Rain Dance
Regigigas,Safeguard
Regigigas,Frustration
Regigigas,Smack Down
Regigigas,Thunderbolt
Regigigas,Thunder
Regigigas,Earthquake
Regigigas,Return
Regigigas,Brick Break
Regigigas,Double Team
Regigigas,Rock Tomb
Regigigas,Aerial Ace
Regigigas,Facade
Regigigas,Round
Regigigas,Focus Blast
Regigigas,Fling
Regigigas,Payback
Regigigas,Retaliate
Regigigas,Giga Impact
Regigigas,Rock Polish
Regigigas,Stone Edge
Regigigas,Thunder Wave
Regigigas,Psych Up
Regigigas,Bulldoze
Regigigas,Rock Slide
Regigigas,Swagger
Regigigas,Sleep Talk
Regigigas,Substitute
Regigigas,Rock Smash
Regigigas,Nature Power
Regigigas,Power-Up Punch
Regigigas,Confide
Cobalion,Cut
Cobalion,Strength
Cobalion,Hone Claws
Cobalion,Calm Mind
Cobalion,Roar
Cobalion,Toxic
Cobalion,Hidden Power
Cobalion,Taunt
Cobalion,Hyper Beam
Cobalion,Protect
Cobalion,Safeguard
Cobalion,Frustration
Cobalion,Return
Cobalion,Double Team
Cobalion,Reflect
Cobalion,Sandstorm
Cobalion,Aerial Ace
Cobalion,Facade
Cobalion,Rest
Cobalion,Round
Cobalion,Focus Blast
Cobalion,False Swipe
Cobalion,Retaliate
Cobalion,Giga Impact
Cobalion,Rock Polish
Cobalion,Stone Edge
Cobalion,Volt Switch
Cobalion,Thunder Wave
Cobalion,Swords Dance
Cobalion,Psych Up
Cobalion,X-Scissor
Cobalion,Poison Jab
Cobalion,Swagger
Cobalion,Sleep Talk
Cobalion,Substitute
Cobalion,Flash Cannon
Cobalion,Rock Smash
Terrakion,Cut
Terrakion,Strength
Terrakion,Calm Mind
Terrakion,Roar
Terrakion,Toxic
Terrakion,Hidden Power
Terrakion,Taunt
Terrakion,Hyper Beam
Terrakion,Protect
Terrakion,Safeguard
Terrakion,Frustration
Terrakion,Smack Down
Terrakion,Earthquake
Terrakion,Return
Terrakion,Double Team
Terrakion,Reflect
Terrakion,Sandstorm
Terrakion,Rock Tomb
Terrakion,Aerial Ace
Terrakion,Facade
Terrakion,Rest
Terrakion,Round
Terrakion,Focus Blast
Terrakion,False Swipe
Terrakion,Retaliate
Terrakion,Giga Impact
Terrakion,Rock Polish
Terrakion,Stone Edge
Terrakion,Swords Dance
Terrakion,Psych Up
Terrakion,Bulldoze
Terrakion,Rock Slide
Terrakion,X-Scissor
Terrakion,Poison Jab
Terrakion,Swagger
Terrakion,Sleep Talk
Terrakion,Substitute
Terrakion,Rock Smash
Virizion,Cut
Virizion,Strength
Virizion,Calm Mind
Virizion,Roar
Virizion,Toxic
Virizion,Hidden Power
Virizion,Sunny Day
Virizion,Taunt
Virizion,Hyper Beam
Virizion,Light Screen
Virizion,Protect
Virizion,Safeguard
Virizion,Frustration
Virizion,Solar Beam
Virizion,Return
Virizion,Double Team
Virizion,Reflect
Virizion,Aerial Ace
Virizion,Facade
Virizion,Rest
Virizion,Round
Virizion,Focus Blast
Virizion,Energy Ball
Virizion,False Swipe
Virizion,Retaliate
Virizion,Giga Impact
Virizion,Flash
Virizion,Stone Edge
Virizion,Swords Dance
Virizion,Psych Up
Virizion,X-Scissor
Virizion,Grass Knot
Virizion,Swagger
Virizion,Sleep Talk
Virizion,Substitute
Virizion,Rock Smash
Virizion,Nature Power
Keldeo,Cut
Keldeo,Surf
Keldeo,Strength
Keldeo,Calm Mind
Keldeo,Roar
Keldeo,Toxic
Keldeo,Hail
Keldeo,Hidden Power
Keldeo,Taunt
Keldeo,Hyper Beam
Keldeo,Protect
Keldeo,Rain Dance
Keldeo,Safeguard
Keldeo,Frustration
Keldeo,Return
Keldeo,Double Team
Keldeo,Reflect
Keldeo,Aerial Ace
Keldeo,Facade
Keldeo,Rest
Keldeo,Round
Keldeo,Focus Blast
Keldeo,False Swipe
Keldeo,Scald
Keldeo,Retaliate
